auction_date,species_name,avg_price,trade_quantity,avg_weight_kg,tier_code_id,market_name,date,water_temperature,humidity,pressure,avg_temperature,wind_speed,max_temperature,min_temperature,rainfall,season
2020-07-20,(활)농어,15833.33,132.4,0.8,FWT_M,노량진수산시장,2020-07-20,23.2,89.8,1000.1,24.55,7.1,26.4,23.7,1.1,summer
2020-07-20,(활)농어,4600.0,14.4,0.1666666666666666,FWT_XS,노량진수산시장,2020-07-20,23.5,89.8,1000.1,24.55,7.1,26.4,23.7,1.1,summer
2020-07-20,(활)넙치,14550.0,1288.9,0.8,FWT_M,노량진수산시장,2020-07-20,23.5,89.8,1000.1,24.55,7.1,26.4,23.7,1.1,summer
2020-07-20,(활)우럭,16233.33,656.3,0.8,FWT_M,노량진수산시장,2020-07-20,23.5,89.8,1000.1,24.55,7.1,26.4,23.7,1.1,summer
2020-07-21,(활)농어,11150.0,21.2,0.8,FWT_M,노량진수산시장,2020-07-21,23.8,84.6,1003.2,24.35,2.8,28.6,22.6,3.4,summer
2020-07-21,(활)넙치,15675.0,1666.1,0.8,FWT_M,노량진수산시장,2020-07-21,23.6,84.6,1003.2,24.35,2.8,28.6,22.6,3.4,summer
2020-07-21,(활)참돔,9433.33,111.4,0.8,FWT_M,노량진수산시장,2020-07-21,23.6,84.6,1003.2,24.35,2.8,28.6,22.6,3.4,summer
2020-07-21,(활)우럭,8425.0,494.9,0.8,FWT_M,노량진수산시장,2020-07-21,23.6,84.6,1003.2,24.35,2.8,28.6,22.6,3.4,summer
2020-07-22,(활)우럭,67500.0,2.0,0.0333333333333333,FWT_XS,노량진수산시장,2020-07-22,23.6,95.6,1002.1,22.45,1.3,23.9,21.4,105.3,summer
2020-07-22,(활)넙치,19050.0,1800.5,0.8,FWT_M,노량진수산시장,2020-07-22,23.6,95.6,1002.1,22.45,1.3,23.9,21.4,105.3,summer
2020-07-22,(활)참돔,48920.0,170.5,0.8,FWT_M,노량진수산시장,2020-07-22,23.7,95.6,1002.1,22.45,1.3,23.9,21.4,105.3,summer
2020-07-22,(활)우럭,9100.0,487.2,0.8,FWT_M,노량진수산시장,2020-07-22,23.7,95.6,1002.1,22.45,1.3,23.9,21.4,105.3,summer
2020-07-22,(활)농어,18333.33,174.4,0.8,FWT_M,노량진수산시장,2020-07-22,23.7,95.6,1002.1,22.45,1.3,23.9,21.4,105.3,summer
2020-07-23,(활)참돔,22000.0,5.6,0.8,FWT_M,노량진수산시장,2020-07-23,23.4,97.3,999.0,21.45,2.5,23.0,21.2,176.2,summer
2020-07-23,(활)농어,7800.0,169.5,0.3333333333333333,FWT_S,노량진수산시장,2020-07-23,23.3,97.3,999.0,21.45,2.5,23.0,21.2,176.2,summer
2020-07-23,(활)농어,14375.0,324.7,0.8,FWT_M,노량진수산시장,2020-07-23,23.5,97.3,999.0,21.45,2.5,23.0,21.2,176.2,summer
2020-07-23,(활)우럭,8275.0,762.7,0.8,FWT_M,노량진수산시장,2020-07-23,23.3,97.3,999.0,21.45,2.5,23.0,21.2,176.2,summer
2020-07-23,(활)넙치,20280.0,1317.1,0.8,FWT_M,노량진수산시장,2020-07-23,23.4,97.3,999.0,21.45,2.5,23.0,21.2,176.2,summer
2020-07-24,(활)우럭,10100.0,381.4,0.8,FWT_M,노량진수산시장,2020-07-24,23.1,88.5,990.9,20.9,5.6,24.1,20.1,2.3,summer
2020-07-24,(활)참돔,18800.0,149.1,0.8,FWT_M,노량진수산시장,2020-07-24,23.0,88.5,990.9,20.9,5.6,24.1,20.1,2.3,summer
2020-07-24,(활)넙치,14350.0,2279.1,0.8,FWT_M,노량진수산시장,2020-07-24,23.1,88.5,990.9,20.9,5.6,24.1,20.1,2.3,summer
2020-07-24,(활)농어,20200.0,21.4,0.8,FWT_M,노량진수산시장,2020-07-24,23.2,88.5,990.9,20.9,5.6,24.1,20.1,2.3,summer
2020-07-27,(활)넙치,13280.0,3305.4,0.8,FWT_M,노량진수산시장,2020-07-27,23.1,94.4,1000.7,23.65,1.8,24.7,21.5,32.1,summer
2020-07-27,(활)우럭,9675.0,646.4,0.8,FWT_M,노량진수산시장,2020-07-27,23.1,94.4,1000.7,23.65,1.8,24.7,21.5,32.1,summer
2020-07-27,(활)참돔,19200.0,105.5,0.8,FWT_M,노량진수산시장,2020-07-27,23.0,94.4,1000.7,23.65,1.8,24.7,21.5,32.1,summer
2020-07-27,(활)넙치,17000.0,1.0,0.3333333333333333,FWT_S,노량진수산시장,2020-07-27,23.2,94.4,1000.7,23.65,1.8,24.7,21.5,32.1,summer
2020-07-27,(활)농어,19800.0,105.2,0.8,FWT_M,노량진수산시장,2020-07-27,23.0,94.4,1000.7,23.65,1.8,24.7,21.5,32.1,summer
2020-07-28,(활)농어,13000.0,174.8,0.8,FWT_M,노량진수산시장,2020-07-28,23.0,96.6,1003.0,23.65,1.5,22.8,21.5,46.5,summer
2020-07-28,(활)넙치,10911.11,1823.4,0.8,FWT_M,노량진수산시장,2020-07-28,23.1,96.6,1003.0,23.65,1.5,22.8,21.5,46.5,summer
2020-07-28,(활)우럭,8166.67,412.2,0.8,FWT_M,노량진수산시장,2020-07-28,23.0,96.6,1003.0,23.65,1.5,22.8,21.5,46.5,summer
2020-07-28,(활)참돔,9900.0,23.6,0.8,FWT_M,노량진수산시장,2020-07-28,23.0,96.6,1003.0,23.65,1.5,22.8,21.5,46.5,summer
2020-07-29,(활)넙치,10720.0,1575.7,0.8,FWT_M,노량진수산시장,2020-07-29,23.0,96.5,1005.3,25.25,1.2,24.8,21.9,14.3,summer
2020-07-29,(활)참돔,15700.0,101.8,0.8,FWT_M,노량진수산시장,2020-07-29,23.0,96.5,1005.3,25.25,1.2,24.8,21.9,14.3,summer
2020-07-29,(활)참돔,73000.0,1.0,0.1111111111111111,FWT_XS,노량진수산시장,2020-07-29,23.1,96.5,1005.3,25.25,1.2,24.8,21.9,14.3,summer
2020-07-29,(활)농어,12820.0,134.5,0.8,FWT_M,노량진수산시장,2020-07-29,23.0,96.5,1005.3,25.25,1.2,24.8,21.9,14.3,summer
2020-07-29,(활)우럭,8700.0,357.6,0.8,FWT_M,노량진수산시장,2020-07-29,23.0,96.5,1005.3,25.25,1.2,24.8,21.9,14.3,summer
2020-07-30,(활)농어,11900.0,188.8,0.8,FWT_M,노량진수산시장,2020-07-30,23.1,91.5,1006.3,24.75,2.8,27.9,22.0,50.0,summer
2020-07-30,(활)참돔,110000.0,3.0,0.1,FWT_XS,노량진수산시장,2020-07-30,23.3,91.5,1006.3,24.75,2.8,27.9,22.0,50.0,summer
2020-07-30,(활)넙치,21525.0,699.2,0.8,FWT_M,노량진수산시장,2020-07-30,23.3,91.5,1006.3,24.75,2.8,27.9,22.0,50.0,summer
2020-07-30,(활)참돔,100000.0,3.0,0.125,FWT_XS,노량진수산시장,2020-07-30,23.4,91.5,1006.3,24.75,2.8,27.9,22.0,50.0,summer
2020-07-30,(활)우럭,8966.67,428.3,0.8,FWT_M,노량진수산시장,2020-07-30,23.3,91.5,1006.3,24.75,2.8,27.9,22.0,50.0,summer
2020-07-30,(활)참돔,10700.0,85.5,0.8,FWT_M,노량진수산시장,2020-07-30,23.2,91.5,1006.3,24.75,2.8,27.9,22.0,50.0,summer
2020-07-31,(활)참돔,14800.0,189.2,0.8,FWT_M,노량진수산시장,2020-07-31,23.6,84.0,1005.4,26.85,2.5,30.6,22.8,0.0,summer
2020-07-31,(활)넙치,11662.5,2343.9,0.8,FWT_M,노량진수산시장,2020-07-31,23.4,84.0,1005.4,26.85,2.5,30.6,22.8,0.0,summer
2020-07-31,(활)농어,12850.0,44.2,0.8,FWT_M,노량진수산시장,2020-07-31,23.4,84.0,1005.4,26.85,2.5,30.6,22.8,0.0,summer
2020-07-31,(활)우럭,10050.0,255.3,0.8,FWT_M,노량진수산시장,2020-07-31,23.7,84.0,1005.4,26.85,2.5,30.6,22.8,0.0,summer
2020-07-31,(활)넙치,3000.0,40.5,1.5,FWT_L,노량진수산시장,2020-07-31,23.4,84.0,1005.4,26.85,2.5,30.6,22.8,0.0,summer
2020-08-01,강도다리,15000.0,5.0,,,안산도매시장,2020-08-01,23.4,81.4,1003.8,28.8,3.7,30.0,24.3,38.2,summer
2020-08-01,(활)농어,8850.0,62.1,0.8,FWT_M,노량진수산시장,2020-08-01,23.7,81.4,1003.8,28.8,3.7,30.0,24.3,38.2,summer
2020-08-01,(활)참돔,14500.0,115.0,0.8,FWT_M,노량진수산시장,2020-08-01,23.6,81.4,1003.8,28.8,3.7,30.0,24.3,38.2,summer
2020-08-01,(활)우럭,9425.0,845.0,0.8,FWT_M,노량진수산시장,2020-08-01,23.5,81.4,1003.8,28.8,3.7,30.0,24.3,38.2,summer
2020-08-01,넙치,15973.0,202.0,,,안산도매시장,2020-08-01,23.5,81.4,1003.8,28.8,3.7,30.0,24.3,38.2,summer
2020-08-01,(활)넙치,8625.0,1999.0,0.8,FWT_M,노량진수산시장,2020-08-01,23.7,81.4,1003.8,28.8,3.7,30.0,24.3,38.2,summer
2020-08-03,(활)넙치,12000.0,6.0,0.5,FWT_M,노량진수산시장,2020-08-03,23.5,82.1,1002.7,28.5,5.3,29.3,25.2,50.5,summer
2020-08-03,(활)넙치,15000.0,2.0,0.3333333333333333,FWT_S,노량진수산시장,2020-08-03,23.6,82.1,1002.7,28.5,5.3,29.3,25.2,50.5,summer
2020-08-03,(활)참돔,17050.0,80.5,0.8,FWT_M,노량진수산시장,2020-08-03,23.6,82.1,1002.7,28.5,5.3,29.3,25.2,50.5,summer
2020-08-03,(활)넙치,16142.86,823.6,0.8,FWT_M,노량진수산시장,2020-08-03,23.7,82.1,1002.7,28.5,5.3,29.3,25.2,50.5,summer
2020-08-03,(활)농어,26000.0,12.5,0.8,FWT_M,노량진수산시장,2020-08-03,23.6,82.1,1002.7,28.5,5.3,29.3,25.2,50.5,summer
2020-08-03,(활)우럭,9533.33,499.9,0.8,FWT_M,노량진수산시장,2020-08-03,23.7,82.1,1002.7,28.5,5.3,29.3,25.2,50.5,summer
2020-08-04,(활)농어,81500.0,16.0,0.8,FWT_M,노량진수산시장,2020-08-04,23.5,85.0,1005.1,27.8,5.0,29.4,25.1,1.7,summer
2020-08-04,(활)넙치,16450.0,1219.6,0.8,FWT_M,노량진수산시장,2020-08-04,23.8,85.0,1005.1,27.8,5.0,29.4,25.1,1.7,summer
2020-08-04,(활)우럭,8125.0,826.1,0.8,FWT_M,노량진수산시장,2020-08-04,23.6,85.0,1005.1,27.8,5.0,29.4,25.1,1.7,summer
2020-08-05,(활)넙치,10250.0,888.0,0.8,FWT_M,노량진수산시장,2020-08-05,23.7,91.1,1006.0,26.3,5.1,29.2,25.4,0.0,summer
2020-08-05,(활)우럭,8350.0,313.2,0.8,FWT_M,노량진수산시장,2020-08-05,23.5,91.1,1006.0,26.3,5.1,29.2,25.4,0.0,summer
2020-08-05,(활)농어,14400.0,34.1,0.8,FWT_M,노량진수산시장,2020-08-05,23.6,91.1,1006.0,26.3,5.1,29.2,25.4,0.0,summer
2020-08-05,(활)참돔,6000.0,141.5,0.8,FWT_M,노량진수산시장,2020-08-05,23.7,91.1,1006.0,26.3,5.1,29.2,25.4,0.0,summer
2020-08-06,(활)우럭,10025.0,452.1,0.8,FWT_M,노량진수산시장,2020-08-06,23.6,88.4,1001.1,26.2,7.2,27.4,24.5,6.3,summer
2020-08-06,(활)넙치,19375.0,844.3,0.8,FWT_M,노량진수산시장,2020-08-06,23.7,88.4,1001.1,26.2,7.2,27.4,24.5,6.3,summer
2020-08-06,(활)농어,27900.0,24.3,0.8,FWT_M,노량진수산시장,2020-08-06,23.7,88.4,1001.1,26.2,7.2,27.4,24.5,6.3,summer
2020-08-06,(활)참돔,8500.0,32.0,0.8,FWT_M,노량진수산시장,2020-08-06,23.6,88.4,1001.1,26.2,7.2,27.4,24.5,6.3,summer
2020-08-07,(활)우럭,9850.0,488.5,0.8,FWT_M,노량진수산시장,2020-08-07,23.6,90.4,999.1,23.2,4.2,27.8,23.6,107.0,summer
2020-08-07,(활)넙치,23066.67,2134.9,0.8,FWT_M,노량진수산시장,2020-08-07,23.6,90.4,999.1,23.2,4.2,27.8,23.6,107.0,summer
2020-08-07,(활)참돔,7000.0,207.3,0.8,FWT_M,노량진수산시장,2020-08-07,23.5,90.4,999.1,23.2,4.2,27.8,23.6,107.0,summer
2020-08-07,(활)농어,75225.0,72.6,0.8,FWT_M,노량진수산시장,2020-08-07,23.5,90.4,999.1,23.2,4.2,27.8,23.6,107.0,summer
2020-08-08,(활)넙치,17450.0,2844.1,0.8,FWT_M,노량진수산시장,2020-08-08,23.4,94.3,997.0,22.65,5.8,26.4,23.7,163.1,summer
2020-08-08,(활)우럭,10775.0,794.7,0.8,FWT_M,노량진수산시장,2020-08-08,23.3,94.3,997.0,22.65,5.8,26.4,23.7,163.1,summer
2020-08-10,(활)우럭,9350.0,1095.4,0.8,FWT_M,노량진수산시장,2020-08-10,23.4,91.4,997.3,28.3,5.1,28.5,23.5,12.5,summer
2020-08-10,(활)넙치,16300.0,1033.4,0.8,FWT_M,노량진수산시장,2020-08-10,23.6,91.4,997.3,28.3,5.1,28.5,23.5,12.5,summer
2020-08-10,(활)참돔,33000.0,55.5,0.8,FWT_M,노량진수산시장,2020-08-10,23.4,91.4,997.3,28.3,5.1,28.5,23.5,12.5,summer
2020-08-10,(활)농어,27260.0,312.4,0.8,FWT_M,노량진수산시장,2020-08-10,23.7,91.4,997.3,28.3,5.1,28.5,23.5,12.5,summer
2020-08-11,(활)농어,16200.0,27.3,0.8,FWT_M,노량진수산시장,2020-08-11,23.4,90.6,1003.1,26.5,5.2,29.8,23.5,10.5,summer
2020-08-11,(활)참돔,8300.0,172.3,0.8,FWT_M,노량진수산시장,2020-08-11,23.4,90.6,1003.1,26.5,5.2,29.8,23.5,10.5,summer
2020-08-11,(활)넙치,15500.0,520.5,0.8,FWT_M,노량진수산시장,2020-08-11,23.3,90.6,1003.1,26.5,5.2,29.8,23.5,10.5,summer
2020-08-11,(활)우럭,7866.67,619.2,0.8,FWT_M,노량진수산시장,2020-08-11,23.4,90.6,1003.1,26.5,5.2,29.8,23.5,10.5,summer
2020-08-12,(활)우럭,9625.0,531.9,0.8,FWT_M,노량진수산시장,2020-08-12,23.3,92.9,1005.2,27.05,3.5,28.2,24.6,36.6,summer
2020-08-12,(활)농어,14133.33,183.0,0.8,FWT_M,노량진수산시장,2020-08-12,23.4,92.9,1005.2,27.05,3.5,28.2,24.6,36.6,summer
2020-08-12,(활)참돔,14266.67,231.3,0.8,FWT_M,노량진수산시장,2020-08-12,23.4,92.9,1005.2,27.05,3.5,28.2,24.6,36.6,summer
2020-08-12,(활)넙치,19725.0,1601.6,0.8,FWT_M,노량진수산시장,2020-08-12,23.3,92.9,1005.2,27.05,3.5,28.2,24.6,36.6,summer
2020-08-13,(활)우럭,8350.0,700.6,0.8,FWT_M,노량진수산시장,2020-08-13,23.5,83.9,1002.8,26.05,4.7,31.2,24.4,0.0,summer
2020-08-13,(활)참돔,18600.0,135.9,0.8,FWT_M,노량진수산시장,2020-08-13,23.3,83.9,1002.8,26.05,4.7,31.2,24.4,0.0,summer
2020-08-13,(활)넙치,13533.33,2449.2,0.8,FWT_M,노량진수산시장,2020-08-13,23.4,83.9,1002.8,26.05,4.7,31.2,24.4,0.0,summer
2020-08-14,(활)넙치,15857.14,3262.5,0.8,FWT_M,노량진수산시장,2020-08-14,23.7,81.6,999.8,26.25,5.7,30.2,26.2,0.1,summer
2020-08-14,(활)우럭,9625.0,582.4,0.8,FWT_M,노량진수산시장,2020-08-14,23.7,81.6,999.8,26.25,5.7,30.2,26.2,0.1,summer
2020-08-14,(활)농어,27733.33,88.8,0.8,FWT_M,노량진수산시장,2020-08-14,23.5,81.6,999.8,26.25,5.7,30.2,26.2,0.1,summer
2020-08-15,도다리,13807.0,14.0,,,안양도매시장,2020-08-15,23.2,80.4,1001.3,27.9,4.0,31.5,24.7,27.3,summer
2020-08-15,(활)농어,14366.67,312.8,0.8,FWT_M,노량진수산시장,2020-08-15,23.4,80.4,1001.3,27.9,4.0,31.5,24.7,27.3,summer
2020-08-15,넙치,23000.0,111.0,,,대전오정도매,2020-08-15,23.5,80.4,1001.3,27.9,4.0,31.5,24.7,27.3,summer
2020-08-15,(활)농어,18000.0,1.0,0.5,FWT_M,노량진수산시장,2020-08-15,23.3,80.4,1001.3,27.9,4.0,31.5,24.7,27.3,summer
2020-08-15,(활)참돔,6000.0,127.6,0.8,FWT_M,노량진수산시장,2020-08-15,23.5,80.4,1001.3,27.9,4.0,31.5,24.7,27.3,summer
2020-08-15,(활)넙치,15087.5,2821.6,0.8,FWT_M,노량진수산시장,2020-08-15,23.4,80.4,1001.3,27.9,4.0,31.5,24.7,27.3,summer
2020-08-15,넙치,15830.0,210.0,,,청주도매시장,2020-08-15,23.4,80.4,1001.3,27.9,4.0,31.5,24.7,27.3,summer
2020-08-15,(활)우럭,9200.0,834.0,0.8,FWT_M,노량진수산시장,2020-08-15,23.4,80.4,1001.3,27.9,4.0,31.5,24.7,27.3,summer
2020-08-17,(활)우럭,10066.67,577.9,0.8,FWT_M,노량진수산시장,2020-08-17,24.1,78.0,1004.6,24.6,2.5,33.1,26.0,,summer
2020-08-17,(활)우럭,104000.0,1.0,0.125,FWT_XS,노량진수산시장,2020-08-17,23.9,78.0,1004.6,24.6,2.5,33.1,26.0,,summer
2020-08-17,(활)참돔,10400.0,494.5,0.8,FWT_M,노량진수산시장,2020-08-17,23.5,78.0,1004.6,24.6,2.5,33.1,26.0,,summer
2020-08-17,(활)농어,12000.0,9.0,0.8,FWT_M,노량진수산시장,2020-08-17,23.9,78.0,1004.6,24.6,2.5,33.1,26.0,,summer
2020-08-17,(활)농어,7000.0,18.6,0.5,FWT_M,노량진수산시장,2020-08-17,24.9,78.0,1004.6,24.6,2.5,33.1,26.0,,summer
2020-08-17,(활)넙치,18800.0,2431.9,0.8,FWT_M,노량진수산시장,2020-08-17,24.5,78.0,1004.6,24.6,2.5,33.1,26.0,,summer
2020-08-18,(활)우럭,8250.0,519.6,0.8,FWT_M,노량진수산시장,2020-08-18,24.4,74.4,1003.6,28.5,2.4,31.6,26.1,,summer
2020-08-18,(활)참돔,81900.0,446.9,0.8,FWT_M,노량진수산시장,2020-08-18,24.6,74.4,1003.6,28.5,2.4,31.6,26.1,,summer
2020-08-18,(활)농어,9750.0,183.0,0.8,FWT_M,노량진수산시장,2020-08-18,24.5,74.4,1003.6,28.5,2.4,31.6,26.1,,summer
2020-08-18,(활)넙치,20016.67,2176.3,0.8,FWT_M,노량진수산시장,2020-08-18,24.3,74.4,1003.6,28.5,2.4,31.6,26.1,,summer
2020-08-19,(활)우럭,7500.0,564.6,0.8,FWT_M,노량진수산시장,2020-08-19,24.2,74.8,1001.7,28.2,3.4,33.2,26.3,,summer
2020-08-19,(활)농어,10300.0,97.9,0.8,FWT_M,노량진수산시장,2020-08-19,24.3,74.8,1001.7,28.2,3.4,33.2,26.3,,summer
2020-08-19,(활)넙치,11933.33,2029.6,0.8,FWT_M,노량진수산시장,2020-08-19,24.4,74.8,1001.7,28.2,3.4,33.2,26.3,,summer
2020-08-19,(활)참돔,10325.0,197.5,0.8,FWT_M,노량진수산시장,2020-08-19,24.4,74.8,1001.7,28.2,3.4,33.2,26.3,,summer
2020-08-20,(활)넙치,11850.0,1458.3,0.8,FWT_M,노량진수산시장,2020-08-20,24.7,66.9,1003.3,30.55,2.3,33.2,26.5,,summer
2020-08-20,(활)참돔,6500.0,5.8,0.8,FWT_M,노량진수산시장,2020-08-20,24.8,66.9,1003.3,30.55,2.3,33.2,26.5,,summer
2020-08-20,(활)우럭,7575.0,878.0,0.8,FWT_M,노량진수산시장,2020-08-20,24.7,66.9,1003.3,30.55,2.3,33.2,26.5,,summer
2020-08-21,(활)농어,18100.0,137.0,0.8,FWT_M,노량진수산시장,2020-08-21,24.8,76.4,1006.0,26.7,2.6,30.7,23.6,0.4,summer
2020-08-21,(활)우럭,7325.0,501.9,0.8,FWT_M,노량진수산시장,2020-08-21,25.0,76.4,1006.0,26.7,2.6,30.7,23.6,0.4,summer
2020-08-21,(활)참돔,48300.0,260.4,0.8,FWT_M,노량진수산시장,2020-08-21,24.6,76.4,1006.0,26.7,2.6,30.7,23.6,0.4,summer
2020-08-21,(활)넙치,15100.0,1269.0,0.8,FWT_M,노량진수산시장,2020-08-21,24.9,76.4,1006.0,26.7,2.6,30.7,23.6,0.4,summer
2020-08-22,(활)넙치,17575.0,1594.1,0.8,FWT_M,노량진수산시장,2020-08-22,24.7,73.5,1004.1,27.0,2.6,30.8,24.2,0.4,summer
2020-08-22,(활)참돔,12533.33,130.7,0.8,FWT_M,노량진수산시장,2020-08-22,25.0,73.5,1004.1,27.0,2.6,30.8,24.2,0.4,summer
2020-08-22,(활)농어,17100.0,71.5,0.8,FWT_M,노량진수산시장,2020-08-22,24.8,73.5,1004.1,27.0,2.6,30.8,24.2,0.4,summer
2020-08-22,(활)우럭,11100.0,399.0,0.8,FWT_M,노량진수산시장,2020-08-22,24.9,73.5,1004.1,27.0,2.6,30.8,24.2,0.4,summer
2020-08-24,(활)우럭,22633.33,560.4,0.8,FWT_M,노량진수산시장,2020-08-24,25.7,78.0,997.9,28.75,1.9,32.0,24.8,0.0,summer
2020-08-24,(활)농어,14800.0,253.3,0.8,FWT_M,노량진수산시장,2020-08-24,25.0,78.0,997.9,28.75,1.9,32.0,24.8,0.0,summer
2020-08-24,(활)넙치,11700.0,2145.3,0.8,FWT_M,노량진수산시장,2020-08-24,25.3,78.0,997.9,28.75,1.9,32.0,24.8,0.0,summer
2020-08-24,(활)참돔,28766.67,378.6,0.8,FWT_M,노량진수산시장,2020-08-24,25.7,78.0,997.9,28.75,1.9,32.0,24.8,0.0,summer
2020-08-25,(활)참돔,8000.0,5.1,0.8,FWT_M,노량진수산시장,2020-08-25,25.7,78.0,997.3,29.3,2.1,32.8,25.8,,summer
2020-08-25,(활)넙치,22500.0,2019.4,0.8,FWT_M,노량진수산시장,2020-08-25,25.8,78.0,997.3,29.3,2.1,32.8,25.8,,summer
2020-08-25,(활)우럭,7750.0,1129.1,0.8,FWT_M,노량진수산시장,2020-08-25,25.6,78.0,997.3,29.3,2.1,32.8,25.8,,summer
2020-08-26,(활)넙치,23100.0,1365.5,0.8,FWT_M,노량진수산시장,2020-08-26,25.6,79.0,996.3,28.5,4.0,31.2,27.6,0.0,summer
2020-08-26,(활)우럭,8300.0,422.9,0.8,FWT_M,노량진수산시장,2020-08-26,25.7,79.0,996.3,28.5,4.0,31.2,27.6,0.0,summer
2020-08-26,(활)참돔,27050.0,118.2,0.8,FWT_M,노량진수산시장,2020-08-26,25.6,79.0,996.3,28.5,4.0,31.2,27.6,0.0,summer
2020-08-26,(활)농어,24100.0,6.4,0.8,FWT_M,노량진수산시장,2020-08-26,25.9,79.0,996.3,28.5,4.0,31.2,27.6,0.0,summer
2020-08-27,(활)참돔,26200.0,66.7,0.8,FWT_M,노량진수산시장,2020-08-27,25.7,89.4,997.6,26.15,4.3,28.5,23.4,27.4,summer
2020-08-27,(활)넙치,15600.0,1663.4,0.8,FWT_M,노량진수산시장,2020-08-27,25.6,89.4,997.6,26.15,4.3,28.5,23.4,27.4,summer
2020-08-27,(활)농어,17500.0,278.3,0.8,FWT_M,노량진수산시장,2020-08-27,25.9,89.4,997.6,26.15,4.3,28.5,23.4,27.4,summer
2020-08-27,(활)우럭,8350.0,632.4,0.8,FWT_M,노량진수산시장,2020-08-27,26.0,89.4,997.6,26.15,4.3,28.5,23.4,27.4,summer
2020-08-28,(활)참돔,71233.33,179.3,0.8,FWT_M,노량진수산시장,2020-08-28,25.7,86.8,1000.2,28.35,3.0,31.3,25.0,17.6,summer
2020-08-28,(활)넙치,21433.33,1935.2,0.8,FWT_M,노량진수산시장,2020-08-28,25.6,86.8,1000.2,28.35,3.0,31.3,25.0,17.6,summer
2020-08-28,(활)농어,4300.0,23.6,0.8,FWT_M,노량진수산시장,2020-08-28,25.6,86.8,1000.2,28.35,3.0,31.3,25.0,17.6,summer
2020-08-28,(활)우럭,9225.0,400.3,0.8,FWT_M,노량진수산시장,2020-08-28,25.6,86.8,1000.2,28.35,3.0,31.3,25.0,17.6,summer
2020-08-29,(활)참돔,14450.0,131.4,0.8,FWT_M,노량진수산시장,2020-08-29,25.7,83.8,1001.8,25.4,3.1,31.4,24.0,3.1,summer
2020-08-29,(활)농어,8000.0,5.8,0.8,FWT_M,노량진수산시장,2020-08-29,26.0,83.8,1001.8,25.4,3.1,31.4,24.0,3.1,summer
2020-08-29,(활)넙치,15400.0,2150.6,0.8,FWT_M,노량진수산시장,2020-08-29,26.1,83.8,1001.8,25.4,3.1,31.4,24.0,3.1,summer
2020-08-29,(활)우럭,9775.0,464.5,0.8,FWT_M,노량진수산시장,2020-08-29,25.7,83.8,1001.8,25.4,3.1,31.4,24.0,3.1,summer
2020-08-31,(활)넙치,13514.29,1799.6,0.8,FWT_M,노량진수산시장,2020-08-31,26.0,74.5,1003.8,26.55,3.5,29.7,24.3,0.0,summer
2020-08-31,(활)우럭,9250.0,609.2,0.8,FWT_M,노량진수산시장,2020-08-31,25.9,74.5,1003.8,26.55,3.5,29.7,24.3,0.0,summer
2020-08-31,(활)참돔,33271.43,533.1,0.8,FWT_M,노량진수산시장,2020-08-31,25.9,74.5,1003.8,26.55,3.5,29.7,24.3,0.0,summer
2020-08-31,(활)농어,20500.0,31.9,0.8,FWT_M,노량진수산시장,2020-08-31,25.9,74.5,1003.8,26.55,3.5,29.7,24.3,0.0,summer
2020-09-01,넙치,18906.0,500.0,,,대전오정도매,2020-09-01,25.9,78.1,1000.6,26.25,3.1,30.6,23.7,0.0,autumn
2020-09-01,(활)농어,11000.0,8.1,0.8,FWT_M,노량진수산시장,2020-09-01,25.9,78.1,1000.6,26.25,3.1,30.6,23.7,0.0,autumn
2020-09-01,도다리,16400.0,4.0,,,안양도매시장,2020-09-01,26.0,78.1,1000.6,26.25,3.1,30.6,23.7,0.0,autumn
2020-09-01,(활)넙치,14714.29,1925.0,0.8,FWT_M,노량진수산시장,2020-09-01,26.0,78.1,1000.6,26.25,3.1,30.6,23.7,0.0,autumn
2020-09-01,넙치,16693.0,72.0,,,구리도매시장,2020-09-01,26.0,78.1,1000.6,26.25,3.1,30.6,23.7,0.0,autumn
2020-09-01,넙치,20790.0,50.0,,,수원도매시장,2020-09-01,26.0,78.1,1000.6,26.25,3.1,30.6,23.7,0.0,autumn
2020-09-01,(활)우럭,9375.0,482.3,0.8,FWT_M,노량진수산시장,2020-09-01,26.1,78.1,1000.6,26.25,3.1,30.6,23.7,0.0,autumn
2020-09-01,(활)참돔,9575.0,102.5,0.8,FWT_M,노량진수산시장,2020-09-01,25.9,78.1,1000.6,26.25,3.1,30.6,23.7,0.0,autumn
2020-09-02,(활)넙치,11960.0,1907.7,0.8,FWT_M,노량진수산시장,2020-09-02,25.9,84.8,989.1,27.95,4.8,28.9,25.4,29.5,autumn
2020-09-02,(활)농어,30850.0,774.9,0.8,FWT_M,노량진수산시장,2020-09-02,25.6,84.8,989.1,27.95,4.8,28.9,25.4,29.5,autumn
2020-09-02,(활)참돔,7633.33,47.5,0.8,FWT_M,노량진수산시장,2020-09-02,25.6,84.8,989.1,27.95,4.8,28.9,25.4,29.5,autumn
2020-09-02,(활)우럭,8750.0,428.5,0.8,FWT_M,노량진수산시장,2020-09-02,25.9,84.8,989.1,27.95,4.8,28.9,25.4,29.5,autumn
2020-09-03,(활)우럭,9875.0,423.3,0.8,FWT_M,노량진수산시장,2020-09-03,25.3,73.6,989.1,25.95,8.9,29.3,23.2,28.9,autumn
